k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,f1,f2,f3,f4,f5,f6,f7,f8,f9,Phi11,Phi12,Phi13,Phi14,Phi15,Phi21,Phi22,Phi23,Phi24,Phi25,Phi31,Phi32,Phi33,Phi34,Phi35,Phi41,Phi42,Phi43,Phi44,Phi45,Phi51,Phi52,Phi53,Phi54,Phi55,Phi61,Phi62,Phi63,Phi64,Phi65,Phi71,Phi72,Phi73,Phi74,Phi75,Phi81,Phi82,Phi83,Phi84,Phi85,Phi91,Phi92,Phi93,Phi94,Phi95,
0.77343,1,1,1,1,1,1,1,1,1,51.862,142.77,279.22,459.88,501.06,612.01,683.94,915.87,950.66,0.54824,-0.1404,-0.43372,-0.13485,0.54784,-0.43396,0.4575,-0.00067324,-0.45463,0.43347,0.32229,-0.36815,0.5063,-0.37884,0.32315,0.20924,0.014121,-0.00795,0.016468,-0.21551,-1.376e-05,2.1555e-05,-1.0147e-05,-5.3106e-05,-5.9415e-06,-0.00079113,-0.00030312,-0.00047633,0.0032059,0.0010167,0.095785,0.39917,-0.5015,0.36315,0.11146,-0.0044326,-0.018621,0.0064831,0.021073,0.0024039,-0.020499,0.484,0.031428,-0.4954,-0.012925
0.23115,1,1,1,1,1,1,1,1,1,51.817,141.99,274.24,441.57,500.26,583.83,640.52,825.32,875.92,0.54916,-0.14106,-0.43331,-0.13445,0.54734,-0.43488,0.45692,-0.0057626,-0.45074,0.43157,-0.30848,0.33942,-0.495,0.37953,-0.31971,-0.14216,-0.10872,0.076749,-0.050762,0.21693,0.00053507,6.5076e-05,-2.3558e-05,0.0001387,4.8129e-06,0.011542,-0.014651,0.013352,-0.013586,-0.0073566,-0.055461,0.46413,-0.45692,0.2872,0.12182,-0.02743,-0.0033408,0.03121,-0.018766,-0.0014023,0.22402,-0.33226,-0.20787,0.48921,0.040328
1.4638,1,1,1,1,1,1,1,1,1,51.874,142.98,280.45,464.2,501.36,616.46,694.65,929.34,973.88,-0.54795,0.14022,0.43384,0.13496,-0.54798,0.43339,-0.45759,-0.00069622,0.45562,-0.43396,0.3243,-0.37496,0.5087,-0.37849,0.32383,-0.22112,0.0093282,-0.0089408,-0.007891,0.21504,-1.9469e-05,-1.2345e-05,6.7949e-06,9.0432e-06,8.0632e-06,0.0002478,0.00096563,-0.00026055,-0.0022845,-0.00060684,0.12681,0.37227,-0.50761,0.38161,0.10877,0.0036323,0.023079,-0.0058791,-0.026149,-0.0024421,-0.038708,-0.50665,0.025351,0.49749,0.0044084
1.1074,1,1,1,1,1,1,1,1,1,51.869,142.9,279.98,462.58,501.24,614.88,690.65,924.72,965.1,-0.54806,0.14029,0.43379,0.13492,-0.54792,-0.43363,0.45756,0.00016936,-0.45525,0.43378,0.32363,-0.37239,0.50781,-0.37863,0.32358,0.21693,-0.00048988,0.0025757,0.011141,-0.21523,-1.5242e-05,-1.6299e-05,6.6649e-06,3.0668e-05,1.2257e-05,-0.00040206,-0.00081061,7.0963e-05,0.0025527,0.00072226,-0.11578,-0.38282,0.50562,-0.37481,-0.10981,0.0037086,0.022029,-0.0058565,-0.024958,-0.0024511,-0.017053,-0.4996,0.0037704,0.4968,0.0076439
0.7921,1,1,1,1,1,1,1,1,1,51.862,142.78,279.27,460.09,501.08,612.24,684.45,916.59,951.74,-0.54823,0.14039,0.43373,0.13485,-0.54785,-0.43394,0.4575,-0.00061044,-0.45468,0.4335,-0.3224,0.36848,-0.50641,0.37882,-0.32319,0.20986,0.013014,-0.0071524,0.016066,-0.21549,-1.0901e-05,2.1379e-05,-9.9113e-06,-5.1727e-05,-6.5983e-06,0.00075493,0.00035501,0.00042286,-0.0031469,-0.00098941,-0.097365,-0.39799,0.50184,-0.36405,-0.11134,0.0043406,0.018968,-0.0063964,-0.021476,-0.0024131,0.017621,-0.48534,-0.028802,0.49551,0.01253
1.4206,1,1,1,1,1,1,1,1,1,51.874,142.97,280.41,464.05,501.35,616.31,694.26,928.91,973.02,-0.54796,0.14022,0.43383,0.13496,-0.54797,0.43342,-0.45758,-0.00064415,0.45558,-0.43395,0.32424,-0.37471,0.50861,-0.3785,0.3238,-0.22072,0.0084663,-0.00832,-0.008209,0.21506,1.9723e-05,1.2608e-05,-6.5575e-06,-1.1598e-05,-9.0339e-06,-0.00026051,-0.00095404,0.00024563,0.0023066,0.00061625,0.12577,0.37332,-0.50743,0.38095,0.10887,-0.0036319,-0.022999,0.0058676,0.026056,0.0024427,0.036654,0.50605,-0.023247,-0.49743,-0.0047247
0.51268,1,1,1,1,1,1,1,1,1,51.85,142.58,278.03,455.6,500.83,606.84,673.27,898.83,929.02,0.54849,-0.14057,-0.43362,-0.13475,0.54771,-0.43434,0.45738,-0.0019434,-0.45369,0.43301,-0.3197,0.36147,-0.50382,0.37912,-0.32242,0.19561,0.037003,-0.024464,0.024744,-0.21592,-9.0753e-05,1.5736e-05,-1.0783e-05,-7.6843e-05,5.3639e-06,-0.0018537,0.0013655,-0.0020913,0.004785,0.0017887,0.061311,0.42162,-0.49315,0.34432,0.11396,-0.0083757,-0.0087065,0.010316,0.0086054,0.0018694,0.079098,-0.45192,-0.083288,0.49323,0.020803
0.97391,1,1,1,1,1,1,1,1,1,51.867,142.86,279.73,461.7,501.18,613.98,688.48,922,960.38,-0.54812,0.14033,0.43377,0.13489,-0.5479,-0.43375,0.45754,-0.00010832,-0.45505,0.43368,-0.32323,0.37101,-0.50732,0.3787,-0.32345,0.21453,0.0042654,-0.00084928,0.012881,-0.21532,8.1339e-06,1.8592e-05,-7.7351e-06,-3.9217e-05,-1.1105e-05,0.00050876,0.00068501,7.1347e-05,-0.002736,-0.00080301,-0.10949,-0.3883,0.50439,-0.37106,-0.11036,-0.0038428,-0.021184,0.0059511,0.024009,0.00245,-0.0049851,-0.49503,-0.0077904,0.49636,0.0093753
0.91128,1,1,1,1,1,1,1,1,1,51.865,142.83,279.59,461.21,501.15,613.47,687.26,920.42,957.74,-0.54816,0.14035,0.43376,0.13488,-0.54788,-0.43381,0.45753,-0.00026198,-0.45493,0.43362,-0.32298,0.37024,-0.50705,0.37874,-0.32337,-0.21314,-0.006923,0.0027637,-0.01385,0.21537,3.0815e-06,1.9678e-05,-8.421e-06,-4.3378e-05,-9.9458e-06,0.00057638,0.00059913,0.00016526,-0.0028506,-0.0008543,0.10588,0.3913,-0.50365,0.36895,0.11066,0.0039554,0.020606,-0.0060454,-0.023355,-0.0024446,0.0018418,-0.49226,-0.014215,0.49611,0.010338
1.1048,1,1,1,1,1,1,1,1,1,51.869,142.9,279.98,462.57,501.24,614.87,690.61,924.67,965.02,-0.54807,0.14029,0.43379,0.13492,-0.54792,-0.43363,0.45755,0.00016454,-0.45524,0.43377,0.32363,-0.37237,0.5078,-0.37863,0.32358,-0.21689,0.00040781,-0.0025166,-0.011171,0.21523,1.5143e-05,1.6341e-05,-6.6799e-06,-3.083e-05,-1.2251e-05,0.00040375,0.00080872,-6.8771e-05,-0.0025556,-0.00072353,0.11567,0.38292,-0.5056,0.37474,0.10982,-0.0037103,-0.022016,0.0058574,0.024944,0.0024511,-0.016847,-0.49952,0.0035704,0.49679,0.0076739
